id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale,weight_g,weight_g_scale,cluster,cluster_scale
Celkon A19,Celkon,A19,2012-07-01,2012.0,4.0,0.32752655033521944,,,5.0,-0.45679290584698196,5 MP| LED flash,Yes,Yes,Black,130.0,-0.25229965764611645,1400.0,-0.292843625572867,,,110.0,-0.32716070213531484,1,0.0
Celkon A200,Celkon,A200,2012-12-01,2012.0,4.3,0.5849900562241924,,,5.0,-0.45679290584698196,5 MP,Yes,Yes,Black| White,120.0,-0.357424514998665,1500.0,-0.15039873464702777,,,147.0,0.3192642302177326,1,0.0
Celkon A22,Celkon,A22,2012-09-01,2012.0,4.5,0.756632393483508,,,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes,White,130.0,-0.25229965764611645,2000.0,0.5618257199821683,,,145.0,0.2843223419824327,1,0.0
Celkon A77,Celkon,A77,2012-12-01,2012.0,3.5,-0.10157929281306916,,,2.0,-1.1098746874866352,2 MP,Yes,No,White| Black,50.0,-1.0932985164665048,1300.0,-0.4352885164987062,,,104.0,-0.43198636684121444,1,0.0
Celkon A83,Celkon,A83,2012-12-01,2012.0,3.2,-0.35904279870204214,,,2.0,-1.1098746874866352,2 MP,Yes,No,White| Black,50.0,-1.0932985164665048,1450.0,-0.22162118010994739,,,103.0,-0.4494573109588644,1,0.0
Celkon A85,Celkon,A85,2012-10-01,2012.0,3.5,-0.10157929281306916,0.4980544747081712,-0.6074842725406059,15.0,1.7201463662851955,3.15 MP,Yes,No,White,60.0,-0.9881736591139562,1200.0,-0.5777334074245455,0.2490272373540856,-1.001799758175592,125.0,-0.06509654037056589,1,0.0
Celkon A9,Celkon,A9,2012-01-01,2012.0,3.5,-0.10157929281306916,,,15.0,1.7201463662851955,3.15 MP,Yes,No,Black,,,1450.0,-0.22162118010994739,,,110.0,-0.32716070213531484,1,0.0
Celkon A90,Celkon,A90,2012-09-01,2012.0,4.0,0.32752655033521944,,,5.0,-0.45679290584698196,5 MP,Yes,Yes with A-GPS,Black,,,1420.0,-0.26435464738769915,,,128.0,-0.012683708017616107,1,0.0
Celkon A900,Celkon,A900,2012-11-01,2012.0,5.0,1.1857382366317966,,,5.0,-0.45679290584698196,5 MP,Yes,Yes,Black,120.0,-0.357424514998665,2000.0,0.5618257199821683,,,185.0,0.9831601066884299,1,0.0
Celkon A95,Celkon,A95,2012-09-01,2012.0,3.2,-0.35904279870204214,,,2.0,-1.1098746874866352,3.2 MP,Yes,Yes with A-GPS,Black,70.0,-0.8830488017614077,1400.0,-0.292843625572867,,,104.0,-0.43198636684121444,1,0.0
Celkon A97,Celkon,A97,2012-09-01,2012.0,4.0,0.32752655033521944,,,5.0,-0.45679290584698196,5 MP,Yes,Yes with A-GPS,Black,110.0,-0.4625493723512135,1500.0,-0.15039873464702777,,,130.0,0.022258180217683755,1,0.0
Celkon A97i,Celkon,A97i,2012-08-01,2012.0,4.0,0.32752655033521944,,,8.0,0.19628887579267126,8 MP,Yes,Yes,Black| White,100.0,-0.567674229703762,1500.0,-0.15039873464702777,,,139.0,0.17949667727653312,1,0.0
Celkon A99,Celkon,A99,2012-01-01,2012.0,4.0,0.32752655033521944,,,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,,,1200.0,-0.5777334074245455,,,120.0,-0.15245126095881556,1,0.0
Celkon C19,Celkon,C19,2012-12-01,2012.0,2.4,-1.045612147739304,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black/Gray| White/Red,,,1400.0,-0.292843625572867,,,85.0,-0.7639343050765631,1,0.0
Celkon C262,Celkon,C262,2012-07-01,2012.0,2.6,-0.8739698104799886,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black/Red,,,1500.0,-0.15039873464702777,,,90.0,-0.6765795844883135,1,0.0
Celkon C3030,Celkon,C3030,2012-01-01,2012.0,2.6,-0.8739698104799886,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black| Red,,,3000.0,1.9862746292405606,,,152.0,0.4066189508059822,1,0.0
Celkon C55,Celkon,C55,2012-01-01,2012.0,2.2,-1.2172544849986193,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black/Gray,,,1000.0,-0.862623189276224,,,126.0,-0.047625596252915965,1,0.0
Celkon C60,Celkon,C60,2012-01-01,2012.0,2.0,-1.3888968222579348,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black| White,,,1000.0,-0.862623189276224,,,74.0,-0.9561146903707124,1,0.0
Celkon C607,Celkon,C607,2012-07-01,2012.0,1.8,-1.5605391595172502,,,,,Yes,Yes,No,Black/Red,,,1800.0,0.27693593813048994,,,70.0,-1.025998466841312,1,0.0
Celkon C90,Celkon,C90,2012-01-01,2012.0,2.4,-1.045612147739304,,,3.0,-0.8921807602734174,1.3 MP,Yes,No,Black/Red| White/Red,30.0,-1.3035482311716018,1000.0,-0.862623189276224,,,86.0,-0.7464633609589132,1,0.0
Dell Streak Pro D43,Dell,Streak Pro D43,2012-09-01,2012.0,4.3,0.5849900562241924,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,450.0,3.1116957776354366,1520.0,-0.1219097564618599,1.0,0.6524033798396067,145.0,0.2843223419824327,1,0.0
Emporia Connect,Emporia,Connect,2012-01-01,2012.0,2.8,-0.7023274732206733,0.0194552529182879,-0.6538859972785902,2.0,-1.1098746874866352,2 MP,Yes,A-GPS only,Black,,,1150.0,-0.648955852887465,0.0622568093385214,-1.4132077925006155,110.0,-0.32716070213531484,1,0.0
Emporia Elegance,Emporia,Elegance,2012-01-01,2012.0,1.8,-1.5605391595172502,0.0029182879377431,-0.6554893089057157,,,,Yes,No,Black| White| Brown,,,1100.0,-0.7201782983503847,0.0019455252918287,-1.546058303584738,92.0,-0.6416376962530136,1,0.0
Emporia Elegance Plus,Emporia,Elegance Plus,2012-01-01,2012.0,1.8,-1.5605391595172502,0.0029182879377431,-0.6554893089057157,,,,Yes,No,Black,,,1100.0,-0.7201782983503847,0.0019455252918287,-1.546058303584738,92.0,-0.6416376962530136,1,0.0
Emporia Essence Plus,Emporia,Essence Plus,2012-01-01,2012.0,1.8,-1.5605391595172502,0.0029182879377431,-0.6554893089057157,,,,Yes,No,Silver,,,1000.0,-0.862623189276224,0.0019455252918287,-1.546058303584738,74.0,-0.9561146903707124,1,0.0
Gigabyte GSmart G1355,Gigabyte,GSmart G1355,2012-09-01,2012.0,4.3,0.5849900562241924,1.0,-0.558819049034915,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gray,190.0,0.3784494864691747,1500.0,-0.15039873464702777,0.4980544747081712,-0.45325571240889395,168.0,0.6861540566883811,1,0.0
Gigabyte GSmart G1362,Gigabyte,GSmart G1362,2012-09-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gray| White,210.0,0.5886992011742718,1550.0,-0.07917628918410814,0.4980544747081712,-0.45325571240889395,155.0,0.459031783158932,1,0.0
Gigabyte GSmart GS202,Gigabyte,GSmart GS202,2012-12-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Brown,110.0,-0.4625493723512135,1500.0,-0.15039873464702777,0.4980544747081712,-0.45325571240889395,147.6,0.3297467966883224,1,0.0
HTC DROID DNA,HTC,DROID DNA,2012-11-01,2012.0,5.0,1.1857382366317966,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black,280.0,1.3245732026421115,2020.0,0.5903146981673363,2.0,2.8551505636215038,141.7,0.22666822639418774,1,0.0
HTC DROID Incredible 4G LTE,HTC,DROID Incredible 4G LTE,2012-07-01,2012.0,4.0,0.32752655033521944,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,270.0,1.2194483452895628,1700.0,0.13449104720465072,1.0,0.6524033798396067,132.0,0.057200068452983616,1,0.0
HTC Desire 400 dual sim,HTC,Desire 400 dual sim,2012-12-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White| Blue,240.0,0.9040737732319173,1800.0,0.27693593813048994,1.0,0.6524033798396067,119.0,-0.1699222050764655,1,0.0
HTC Desire C,HTC,Desire C,2012-06-01,2012.0,3.5,-0.10157929281306916,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| ,Yes,Yes with A-GPS,Polar White| Stealth Black| Flamenco Red,120.0,-0.357424514998665,1230.0,-0.5349999401467936,0.4980544747081712,-0.45325571240889395,100.0,-0.5018701433118141,1,0.0
HTC Desire SV,HTC,Desire SV,2012-11-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Radical Yellow| Stealth Black,270.0,1.2194483452895628,1620.0,0.020535134463979317,0.7470817120622568,0.09528833335780405,131.0,0.03972912433533368,1,0.0
HTC Desire V,HTC,Desire V,2012-06-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS,Black| White,160.0,0.06307491441152911,1650.0,0.06326860174173109,0.4980544747081712,-0.45325571240889395,114.0,-0.25727692566471516,1,0.0
HTC Desire VC,HTC,Desire VC,2012-07-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,150.0,-0.04204994294101941,1650.0,0.06326860174173109,0.4980544747081712,-0.45325571240889395,119.0,-0.1699222050764655,1,0.0
HTC Desire VT,HTC,Desire VT,2012-08-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,200.0,0.4835743438217232,1650.0,0.06326860174173109,0.4980544747081712,-0.45325571240889395,118.0,-0.1873931491941154,1,0.0
HTC Desire X,HTC,Desire X,2012-10-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS,White/Black| Prussian Blue,190.0,0.3784494864691747,1650.0,0.06326860174173109,0.7470817120622568,0.09528833335780405,114.0,-0.25727692566471516,1,0.0
HTC Evo 4G LTE,HTC,Evo 4G LTE,2012-05-01,2012.0,4.7,0.9282747307428235,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gray| White,180.0,0.2733246291166262,2000.0,0.5618257199821683,1.0,0.6524033798396067,134.0,0.09214195668828348,1,0.0
HTC J,HTC,J,2012-08-01,2012.0,4.3,0.5849900562241924,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| white| red,220.0,0.6938240585268203,1810.0,0.29118042722307386,1.0,0.6524033798396067,137.0,0.14455478904123326,1,0.0
HTC One S,HTC,One S,2012-04-01,2012.0,4.3,0.5849900562241924,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash| ,Yes,Yes with A-GPS,Black,220.0,0.6938240585268203,1650.0,0.06326860174173109,1.0,0.6524033798396067,119.5,-0.16118673301764053,1,0.0
HTC One S C2,HTC,One S C2,2012-06-01,2012.0,4.3,0.5849900562241924,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,180.0,0.2733246291166262,1650.0,0.06326860174173109,1.0,0.6524033798396067,119.5,-0.16118673301764053,1,0.0
HTC One SC,HTC,One SC,2012-12-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White| Orange,220.0,0.6938240585268203,1800.0,0.27693593813048994,1.0,0.6524033798396067,116.0,-0.22233503742941527,1,0.0
HTC One ST,HTC,One ST,2012-12-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White| Red,200.0,0.4835743438217232,1800.0,0.27693593813048994,1.0,0.6524033798396067,115.0,-0.2398059815470652,1,0.0
HTC One SV CDMA,HTC,One SV CDMA,2012-12-01,2012.0,4.3,0.5849900562241924,8.0,0.11985333148243309,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black| White,180.0,0.2733246291166262,1800.0,0.27693593813048994,1.0,0.6524033798396067,122.0,-0.11750937272351569,1,0.0
HTC One V,HTC,One V,2012-04-01,2012.0,3.7,0.07006304444624642,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS,Black| Brown,130.0,-0.25229965764611645,1500.0,-0.15039873464702777,0.4980544747081712,-0.45325571240889395,115.0,-0.2398059815470652,1,0.0
HTC One VX,HTC,One VX,2012-11-01,2012.0,4.5,0.756632393483508,8.0,0.11985333148243309,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Black| Gray,290.0,1.42969805999466,1800.0,0.27693593813048994,1.0,0.6524033798396067,124.7,-0.07033782360586083,1,0.0
HTC One X,HTC,One X,2012-05-01,2012.0,4.7,0.9282747307428235,32.0,2.446730064684769,8.0,0.19628887579267126,8 MP| autofocus| LED flash| ,Yes,Yes with A-GPS,Gray| White,170.0,0.16819977176407763,1800.0,0.27693593813048994,1.0,0.6524033798396067,130.0,0.022258180217683755,1,0.0
HTC One X AT&T,HTC,One X AT&T,2012-05-01,2012.0,4.7,0.9282747307428235,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gray| White,190.0,0.3784494864691747,1800.0,0.27693593813048994,1.0,0.6524033798396067,129.0,0.004787236100033824,1,0.0
HTC One X+,HTC,One X+,2012-11-01,2012.0,4.7,0.9282747307428235,64.0,5.549232375621218,8.0,0.19628887579267126,8 MP| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Stealth Black| Polar White,220.0,0.6938240585268203,2100.0,0.7042706109080076,1.0,0.6524033798396067,135.0,0.1096129008059334,1,0.0
HTC One XC,HTC,One XC,2012-08-01,2012.0,4.7,0.9282747307428235,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,200.0,0.4835743438217232,2000.0,0.5618257199821683,1.0,0.6524033798396067,138.5,0.17076120521770816,1,0.0
HTC One XL,HTC,One XL,2012-05-01,2012.0,4.7,0.9282747307428235,32.0,2.446730064684769,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gray| White,180.0,0.2733246291166262,1800.0,0.27693593813048994,1.0,0.6524033798396067,129.0,0.004787236100033824,1,0.0
HTC Titan II,HTC,Titan II,2012-04-01,2012.0,4.7,0.9282747307428235,16.0,0.895478909216545,16.0,1.9378402934984131,16 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS; Bing Maps,Black,200.0,0.4835743438217232,1730.0,0.17722451448240248,,,147.0,0.3192642302177326,1,0.0
HTC Velocity 4G,HTC,Velocity 4G,2012-01-01,2012.0,4.5,0.756632393483508,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black,200.0,0.4835743438217232,1620.0,0.020535134463979317,1.0,0.6524033798396067,163.8,0.6127760913942516,1,0.0
HTC Velocity 4G Vodafone,HTC,Velocity 4G Vodafone,2012-05-01,2012.0,4.5,0.756632393483508,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black| White,160.0,0.06307491441152911,1620.0,0.020535134463979317,1.0,0.6524033798396067,163.8,0.6127760913942516,1,0.0
HTC Windows Phone 8S,HTC,Windows Phone 8S,2012-11-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Domino| Fiesta Red| Atlantic Blue| High-Rise Gray,150.0,-0.04204994294101941,1700.0,0.13449104720465072,0.4980544747081712,-0.45325571240889395,113.0,-0.27474786978236504,1,0.0
HTC Windows Phone 8X,HTC,Windows Phone 8X,2012-11-01,2012.0,4.3,0.5849900562241924,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,California Blue| Graphite Black| Flame Red| Limelight Yellow,170.0,0.16819977176407763,1800.0,0.27693593813048994,1.0,0.6524033798396067,130.0,0.022258180217683755,1,0.0
HTC Windows Phone 8X CDMA,HTC,Windows Phone 8X CDMA,2012-11-01,2012.0,4.3,0.5849900562241924,16.0,0.895478909216545,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,California Blue| Graphite Black| Flame Red,200.0,0.4835743438217232,1800.0,0.27693593813048994,1.0,0.6524033798396067,132.1,0.058947162864748506,1,0.0
Honor 2,Honor,2,2012-11-01,2012.0,4.5,0.756632393483508,,,8.0,0.19628887579267126,"LED flash, HDR","Yes, with stereo speakers","Yes, with A-GPS, GLONASS","Black, White",150.0,-0.04204994294101941,2230.0,0.8894489691115987,,,145.0,0.2843223419824327,1,0.0
Huawei Activa 4G,Huawei,Activa 4G,2012-06-01,2012.0,3.5,-0.10157929281306916,0.1459143968871595,-0.641625378953513,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,110.0,-0.4625493723512135,1880.0,0.3908918508711613,0.4980544747081712,-0.45325571240889395,140.0,0.19696762139418306,1,0.0
Huawei Ascend D quad,Huawei,Ascend D quad,2012-08-01,2012.0,4.5,0.756632393483508,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Metallic black| Ceramic white,290.0,1.42969805999466,1800.0,0.27693593813048994,1.0,0.6524033798396067,130.0,0.022258180217683755,1,0.0
Huawei Ascend D quad XL,Huawei,Ascend D quad XL,2012-09-01,2012.0,4.5,0.756632393483508,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Metallic black| Ceramic white,260.0,1.1143234879370143,2600.0,1.4164950655372037,1.0,0.6524033798396067,150.0,0.3716770625706824,1,0.0
Huawei Ascend D1,Huawei,Ascend D1,2012-07-01,2012.0,4.5,0.756632393483508,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black,210.0,0.5886992011742718,1800.0,0.27693593813048994,1.0,0.6524033798396067,132.0,0.057200068452983616,1,0.0
Huawei Ascend D1 XL U9500E,Huawei,Ascend D1 XL U9500E,2012-09-01,2012.0,4.5,0.756632393483508,8.0,0.11985333148243309,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black,350.0,2.060447204109951,2600.0,1.4164950655372037,1.0,0.6524033798396067,132.0,0.057200068452983616,1,0.0
Huawei Ascend G300,Huawei,Ascend G300,2012-05-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Silver,130.0,-0.25229965764611645,1500.0,-0.15039873464702777,0.4980544747081712,-0.45325571240889395,140.0,0.19696762139418306,1,0.0
Huawei Ascend G312,Huawei,Ascend G312,2012-12-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,180.0,0.2733246291166262,1500.0,-0.15039873464702777,1.0,0.6524033798396067,140.0,0.19696762139418306,1,0.0
Huawei Ascend G330,Huawei,Ascend G330,2012-10-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Matt Black| Luxury Silver,110.0,-0.4625493723512135,1500.0,-0.15039873464702777,0.4980544747081712,-0.45325571240889395,130.0,0.022258180217683755,1,0.0
Huawei Ascend G330D U8825D,Huawei,Ascend G330D U8825D,2012-06-01,2012.0,4.0,0.32752655033521944,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,110.0,-0.4625493723512135,1550.0,-0.07917628918410814,0.4980544747081712,-0.45325571240889395,140.0,0.19696762139418306,1,0.0
Huawei Ascend G500,Huawei,Ascend G500,2012-11-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,5.0,-0.45679290584698196,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,200.0,0.4835743438217232,1930.0,0.4621142963340809,1.0,0.6524033798396067,156.0,0.47650272727658194,1,0.0
Huawei Ascend G600,Huawei,Ascend G600,2012-09-01,2012.0,4.5,0.756632393483508,4.0,-0.26795945738462296,8.0,0.19628887579267126,8 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White,100.0,-0.567674229703762,1930.0,0.4621142963340809,0.7470817120622568,0.09528833335780405,145.0,0.2843223419824327,1,0.0
Huawei Ascend P1,Huawei,Ascend P1,2012-05-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash| ,Yes,Yes with A-GPS,Metallic black| Ceramic white| Soft pink,170.0,0.16819977176407763,1670.0,0.09175757992689894,1.0,0.6524033798396067,110.0,-0.32716070213531484,1,0.0
Huawei Ascend P1 LTE,Huawei,Ascend P1 LTE,2012-10-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Metallic black| Ceramic white| Soft pink,150.0,-0.04204994294101941,2000.0,0.5618257199821683,1.0,0.6524033798396067,135.0,0.1096129008059334,1,0.0
Huawei Ascend P1s,Huawei,Ascend P1s,2012-09-01,2012.0,4.3,0.5849900562241924,4.0,-0.26795945738462296,8.0,0.19628887579267126,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Metallic black| Ceramic white| Soft pink,260.0,1.1143234879370143,1800.0,0.27693593813048994,1.0,0.6524033798396067,130.0,0.022258180217683755,1,0.0
Huawei Ascend Q M5660,Huawei,Ascend Q M5660,2012-08-01,2012.0,3.2,-0.35904279870204214,,,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,70.0,-0.8830488017614077,1500.0,-0.15039873464702777,,,132.2,0.060694257276513404,1,0.0
Huawei Ascend Y,Huawei,Ascend Y,2012-10-01,2012.0,3.5,-0.10157929281306916,0.1167315175097276,-0.6444547524131462,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,60.0,-0.9881736591139562,1400.0,-0.292843625572867,0.2490272373540856,-1.001799758175592,125.0,-0.06509654037056589,1,0.0
Huawei Ascend Y100,Huawei,Ascend Y100,2012-05-01,2012.0,2.8,-0.7023274732206733,0.4980544747081712,-0.6074842725406059,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black| White,70.0,-0.8830488017614077,1050.0,-0.7914007438133043,0.2490272373540856,-1.001799758175592,100.0,-0.5018701433118141,1,0.0
Huawei Ascend Y200,Huawei,Ascend Y200,2012-05-01,2012.0,3.5,-0.10157929281306916,0.4980544747081712,-0.6074842725406059,15.0,1.7201463662851955,3.15 MP,Yes with stereo speakers,Yes with A-GPS,Black,110.0,-0.4625493723512135,1400.0,-0.292843625572867,0.2490272373540856,-1.001799758175592,120.0,-0.15245126095881556,1,0.0
Huawei Ascend Y201 Pro,Huawei,Ascend Y201 Pro,2012-10-01,2012.0,3.5,-0.10157929281306916,4.0,-0.26795945738462296,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,110.0,-0.4625493723512135,1400.0,-0.292843625572867,0.4980544747081712,-0.45325571240889395,125.0,-0.06509654037056589,1,0.0
Huawei Fusion 2 U8665,Huawei,Fusion 2 U8665,2012-10-01,2012.0,3.5,-0.10157929281306916,4.0,-0.26795945738462296,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,50.0,-1.0932985164665048,1400.0,-0.292843625572867,0.4980544747081712,-0.45325571240889395,124.2,-0.0790732956646858,1,0.0
Huawei Fusion U8652,Huawei,Fusion U8652,2012-03-01,2012.0,3.5,-0.10157929281306916,0.4980544747081712,-0.6074842725406059,15.0,1.7201463662851955,3.15 MP,Yes,Yes with A-GPS,Black,80.0,-0.7779239444088591,1400.0,-0.292843625572867,0.2490272373540856,-1.001799758175592,117.1,-0.20311699890000046,1,0.0
Huawei G6005,Huawei,G6005,2012-03-01,2012.0,1.8,-1.5605391595172502,,,,,VGA,Yes,No,Black,,,600.0,-1.4324027529795809,,,95.0,-0.5892248639000638,1,0.0
Huawei G6609,Huawei,G6609,2012-09-01,2012.0,2.4,-1.045612147739304,,,15.0,1.7201463662851955,3.15 MP,Yes,No,Gray| Brown,80.0,-0.7779239444088591,1050.0,-0.7914007438133043,,,98.0,-0.536812031547114,1,0.0
